49.559976,44.41486
48.791863,45.08932
49.526579,45.111433
49.303938,44.403803
49.816013,44.779731
49.671296,44.525427
51.652805,43.342357
49.025636,44.392746
50.250164,44.591767
49.615636,44.160555
51.57488,43.685116
49.649032,44.613881
49.760353,44.061044
49.459787,44.304292
49.37073,44.558597
